                  ZZ500ETF (510580)
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	火焰主力建仓.MSD   	火焰主力建仓.风险区	火焰主力建仓.安全区	火焰主力建仓.天线  	火焰主力建仓.强弱线	火焰主力建仓.趋势值	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.火焰山	火焰主力建仓.火焰  	火焰主力建仓.今量  	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	火焰主力建仓.      	
 2015/09/14	   6.400	   6.400	   5.855	   5.855	        2725411	           	           	           	           	           	           	           	           	           	           	      0.000	     80.000	     20.000	    100.000	     50.000	     25.000	      0.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/09/15	   5.841	   5.841	   5.367	   5.505	        4975204	           	           	           	           	           	           	           	           	           	           	      6.680	     80.000	     20.000	    100.000	     50.000	     24.783	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/09/16	   5.505	   6.000	   5.505	   5.985	        4619550	           	           	           	           	           	           	           	           	           	           	     33.253	     80.000	     20.000	    100.000	     50.000	     25.054	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/09/17	   5.985	   6.225	   5.778	   5.924	        4102177	           	           	           	           	           	           	           	           	           	           	     43.587	     80.000	     20.000	    100.000	     50.000	     27.660	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/09/18	   5.944	   6.150	   5.944	   6.145	        3762679	      5.883	           	           	           	           	           	           	           	           	           	     59.451	     80.000	     20.000	    100.000	     50.000	     31.672	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/09/21	   6.270	   6.350	   5.925	   6.300	        1745220	      5.972	           	           	           	           	           	           	           	           	           	     74.885	     80.000	     20.000	    100.000	     50.000	     36.900	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/09/22	   6.348	   6.374	   6.260	   6.333	        2369472	      6.137	           	           	           	           	           	           	           	           	           	     84.200	     80.000	     20.000	    100.000	     50.000	     43.058	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/09/23	   6.338	   6.338	   6.025	   6.120	         215232	      6.164	           	           	           	           	           	           	           	           	           	     78.547	     80.000	     20.000	    100.000	     50.000	     49.014	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/09/24	   6.263	   6.263	   6.110	   6.170	         446034	      6.214	           	           	           	           	           	           	           	           	           	     78.141	     80.000	     20.000	    100.000	     50.000	     53.358	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/09/25	   6.023	   6.194	   5.927	   6.037	         103666	      6.192	      6.037	           	           	           	           	           	           	           	           	     71.500	     80.000	     20.000	    100.000	     50.000	     56.599	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/09/28	   5.921	   6.098	   5.921	   6.097	          51686	      6.151	      6.062	           	           	           	           	           	           	           	           	     71.084	     80.000	     20.000	    100.000	     50.000	     58.434	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/09/29	   6.037	   6.176	   6.016	   6.131	         394322	      6.111	      6.124	           	           	           	           	           	           	           	           	     72.522	     80.000	     20.000	    100.000	     50.000	     59.905	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/09/30	   6.148	   6.519	   6.046	   6.238	         132969	      6.135	      6.149	           	           	           	           	           	           	           	           	     74.065	     80.000	     20.000	    100.000	     50.000	     61.670	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/08	   6.200	   6.500	   6.069	   6.378	          79688	      6.176	      6.195	           	           	           	           	           	           	           	           	     80.913	     80.000	     20.000	    100.000	     50.000	     63.881	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/09	   6.206	   6.500	   6.206	   6.480	        1148916	      6.265	      6.228	           	           	           	           	           	           	           	           	     88.764	     80.000	     20.000	    100.000	     50.000	     66.635	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/12	   6.359	   6.650	   6.359	   6.633	        3415890	      6.372	      6.262	           	           	           	           	           	           	           	           	     93.719	     80.000	     20.000	    100.000	     50.000	     69.834	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/13	   6.606	   6.619	   6.463	   6.590	         669170	      6.464	      6.287	           	           	           	           	           	           	           	           	     94.521	     80.000	     20.000	    100.000	     50.000	     73.009	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/10/14	   6.450	   6.659	   6.450	   6.577	         964287	      6.532	      6.333	           	           	           	           	           	           	           	           	     94.087	     80.000	     20.000	    100.000	     50.000	     75.840	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/15	   6.560	   6.749	   6.521	   6.740	        1475811	      6.604	      6.390	           	           	           	           	           	           	           	           	     96.718	     80.000	     20.000	    100.000	     50.000	     78.350	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/16	   6.740	   6.809	   6.610	   6.804	         531686	      6.669	      6.467	      6.252	           	           	           	           	           	           	           	     98.186	     80.000	     20.000	    100.000	     50.000	     80.731	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/19	   6.781	   6.850	   6.720	   6.750	         610580	      6.692	      6.532	      6.297	           	           	           	           	           	           	           	     95.721	     80.000	     20.000	    100.000	     50.000	     82.840	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/10/20	   6.728	   6.856	   6.720	   6.834	         767514	      6.741	      6.602	      6.363	           	           	           	           	           	           	           	     97.122	     80.000	     20.000	    100.000	     50.000	     84.628	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/21	   6.837	   6.937	   6.615	   6.664	         957318	      6.758	      6.645	      6.397	           	           	           	           	           	           	           	     89.867	     80.000	     20.000	    100.000	     50.000	     85.972	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/10/22	   6.664	   6.800	   6.548	   6.713	         288960	      6.753	      6.679	      6.437	           	           	           	           	           	           	           	     87.800	     80.000	     20.000	    100.000	     50.000	     86.323	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/23	   6.788	   6.938	   6.668	   6.910	         450472	      6.774	      6.721	      6.475	           	           	           	           	           	           	           	     93.009	     80.000	     20.000	    100.000	     50.000	     86.575	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/26	   6.979	   7.200	   6.923	   7.009	         824602	      6.826	      6.759	      6.510	           	           	           	           	           	           	           	     91.294	     80.000	     20.000	    100.000	     50.000	     87.312	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/27	   6.900	   7.000	   6.710	   6.992	         570608	      6.858	      6.799	      6.543	           	           	           	           	           	           	           	     89.973	     80.000	     20.000	    100.000	     50.000	     87.681	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/28	   7.050	   7.188	   6.950	   6.950	        2109977	      6.915	      6.837	      6.585	           	           	           	           	           	           	           	     88.167	     80.000	     20.000	    100.000	     50.000	     87.672	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/10/29	   7.048	   7.169	   6.999	   7.160	        2656045	      7.004	      6.879	      6.634	           	           	           	           	           	           	           	     92.993	     80.000	     20.000	    100.000	     50.000	     88.048	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/10/30	   7.165	   7.165	   6.805	   7.003	          80594	      7.023	      6.898	      6.683	           	           	           	           	           	           	           	     91.123	     80.000	     20.000	    100.000	     50.000	     88.667	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/11/02	   6.950	   7.100	   6.912	   7.006	         410340	      7.022	      6.924	      6.728	           	           	           	           	           	           	           	     90.269	     80.000	     20.000	    100.000	     50.000	     88.874	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/03	   7.100	   7.100	   6.960	   7.000	          14916	      7.024	      6.941	      6.772	           	           	           	           	           	           	           	     89.679	     80.000	     20.000	    100.000	     50.000	     89.000	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/11/04	   7.000	   7.680	   7.000	   7.260	         549202	      7.086	      7.000	      6.823	           	           	           	           	           	           	           	     85.760	     80.000	     20.000	    100.000	     50.000	     88.922	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/05	   7.260	   7.400	   7.260	   7.400	          49018	      7.134	      7.069	      6.874	           	           	           	           	           	           	           	     86.827	     80.000	     20.000	    100.000	     50.000	     88.479	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/06	   7.390	   7.651	   7.390	   7.488	          49923	      7.231	      7.127	      6.924	           	           	           	           	           	           	           	     89.263	     80.000	     20.000	    100.000	     50.000	     88.344	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/09	   7.499	   7.700	   7.184	   7.700	          30504	      7.370	      7.196	      6.977	           	           	           	           	           	           	           	     94.632	     80.000	     20.000	    100.000	     50.000	     88.746	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/10	   7.505	   7.700	   7.326	   7.600	          52214	      7.490	      7.257	      7.028	           	           	           	           	           	           	           	     94.714	     80.000	     20.000	    100.000	     50.000	     89.323	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/11	   7.599	   7.800	   7.599	   7.750	         103398	      7.588	      7.337	      7.087	           	           	           	           	           	           	           	     96.027	     80.000	     20.000	    100.000	     50.000	     89.903	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/12	   7.601	   8.000	   7.601	   7.780	          17615	      7.664	      7.399	      7.139	           	           	           	           	           	           	           	     92.722	     80.000	     20.000	    100.000	     50.000	     90.456	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/13	   7.700	   7.870	   7.700	   7.780	           9402	      7.722	      7.476	      7.187	           	           	           	           	           	           	           	     91.070	     80.000	     20.000	    100.000	     50.000	     90.550	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/16	   7.511	   7.998	   7.511	   7.603	          20211	      7.703	      7.536	      7.230	           	           	           	           	           	           	           	     85.987	     80.000	     20.000	    100.000	     50.000	     90.323	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/17	   7.996	   7.996	   7.568	   7.568	          17182	      7.696	      7.593	      7.267	           	           	           	           	           	           	           	     82.604	     80.000	     20.000	    100.000	     50.000	     89.702	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/11/18	   7.569	   7.620	   7.348	   7.499	          33970	      7.646	      7.617	      7.309	           	           	           	           	           	           	           	     79.253	     80.000	     20.000	    100.000	     50.000	     88.737	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/11/19	   7.400	   7.612	   7.400	   7.570	          34000	      7.604	      7.634	      7.351	           	           	           	           	           	           	           	     79.285	     80.000	     20.000	    100.000	     50.000	     87.275	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/20	   7.580	   7.750	   7.526	   7.585	          23161	      7.565	      7.643	      7.385	           	           	           	           	           	           	           	     79.184	     80.000	     20.000	    100.000	     50.000	     86.037	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/23	   7.685	   7.900	   7.685	   7.739	        9033067	      7.592	      7.647	      7.422	           	           	           	           	           	           	           	     82.913	     80.000	     20.000	    100.000	     50.000	     85.389	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/24	   7.738	   7.765	   7.550	   7.759	        3031336	      7.630	      7.663	      7.460	           	           	           	           	           	           	           	     85.216	     80.000	     20.000	    100.000	     50.000	     85.354	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/25	   7.824	   7.898	   7.724	   7.898	        1821113	      7.710	      7.678	      7.507	           	           	           	           	           	           	           	     89.765	     80.000	     20.000	    100.000	     50.000	     85.522	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/26	   7.898	   7.948	   7.850	   7.910	          29920	      7.778	      7.691	      7.545	           	           	           	           	           	           	           	     92.140	     80.000	     20.000	    100.000	     50.000	     86.249	      1.000	      0.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/11/27	   7.676	   7.870	   7.526	   7.526	          16272	      7.766	      7.666	      7.571	           	           	           	           	           	           	           	     80.780	     80.000	     20.000	    100.000	     50.000	     86.603	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/11/30	   7.229	   7.498	   7.148	   7.472	          65289	      7.713	      7.653	      7.594	           	           	           	           	           	           	           	     73.358	     80.000	     20.000	    100.000	     50.000	     85.157	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/01	   7.161	   7.462	   7.161	   7.462	          37481	      7.654	      7.642	      7.617	           	           	           	           	           	           	           	     68.491	     80.000	     20.000	    100.000	     50.000	     82.373	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/02	   7.252	   7.544	   7.252	   7.475	          12354	      7.569	      7.640	      7.628	           	           	           	           	           	           	           	     66.167	     80.000	     20.000	    100.000	     50.000	     79.392	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/03	   7.495	   7.533	   7.307	   7.530	          12815	      7.493	      7.636	      7.635	           	           	           	           	           	           	           	     66.899	     80.000	     20.000	    100.000	     50.000	     76.891	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/04	   7.380	   7.389	   7.378	   7.389	          10558	      7.466	      7.616	      7.630	           	           	           	           	           	           	           	     62.410	     80.000	     20.000	    100.000	     50.000	     74.740	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/07	   7.450	   7.550	   7.340	   7.452	         607504	      7.462	      7.587	      7.617	           	           	           	           	           	           	           	     62.334	     80.000	     20.000	    100.000	     50.000	     72.641	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/08	   7.325	   7.548	   7.325	   7.327	          13100	      7.435	      7.544	      7.604	           	           	           	           	           	           	           	     57.992	     80.000	     20.000	    100.000	     50.000	     70.884	      0.000	      1.000	           	      0.000	           	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/09	   7.221	   7.395	   7.207	   7.395	          12265	      7.419	      7.494	      7.586	           	           	           	           	           	           	           	     56.286	     80.000	     20.000	    100.000	     50.000	     68.898	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/10	   7.390	   7.394	   7.270	   7.270	          17356	      7.367	      7.430	      7.560	           	           	           	           	           	           	           	     49.848	     80.000	     20.000	    100.000	     50.000	     66.465	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/12/11	   7.270	   7.270	   7.270	   7.270	              0	      7.343	      7.404	      7.535	      6.991	           	           	           	           	           	           	     46.630	     80.000	     20.000	    100.000	     50.000	     63.726	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/12/14	   7.037	   7.400	   7.037	   7.400	          57248	      7.332	      7.397	      7.525	      7.017	           	           	           	           	           	           	     48.210	     80.000	     20.000	    100.000	     50.000	     60.971	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/15	   7.370	   7.544	   7.370	   7.470	          49010	      7.361	      7.398	      7.520	      7.050	           	           	           	           	           	           	     51.929	     80.000	     20.000	    100.000	     50.000	     58.805	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/16	   7.490	   7.600	   7.490	   7.598	          35276	      7.402	      7.410	      7.525	      7.077	           	           	           	           	           	           	     59.145	     80.000	     20.000	    100.000	     50.000	     58.120	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/17	   7.594	   7.749	   7.594	   7.598	          28908	      7.467	      7.417	      7.526	      7.105	           	           	           	           	           	           	     61.098	     80.000	     20.000	    100.000	     50.000	     58.571	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/18	   8.000	   8.000	   7.598	   7.708	          42995	      7.555	      7.449	      7.532	      7.131	           	           	           	           	           	           	     66.511	     80.000	     20.000	    100.000	     50.000	     59.761	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/12/21	   7.551	   7.713	   7.551	   7.713	          55933	      7.617	      7.475	      7.531	      7.154	           	           	           	           	           	           	     68.905	     80.000	     20.000	    100.000	     50.000	     61.389	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/22	   7.810	   7.810	   7.724	   7.809	          98833	      7.685	      7.523	      7.534	      7.179	           	           	           	           	           	           	     74.536	     80.000	     20.000	    100.000	     50.000	     62.753	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/12/23	   7.711	   7.715	   7.711	   7.715	           3519	      7.709	      7.555	      7.524	      7.206	           	           	           	           	           	           	     72.470	     80.000	     20.000	    100.000	     50.000	     64.349	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/24	   7.700	   7.802	   7.700	   7.791	          15808	      7.747	      7.607	      7.518	      7.233	           	           	           	           	           	           	     75.384	     80.000	     20.000	    100.000	     50.000	     65.560	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/25	   7.711	   7.711	   7.711	   7.711	            462	      7.748	      7.651	      7.528	      7.260	           	           	           	           	           	           	     72.687	     80.000	     20.000	    100.000	     50.000	     66.724	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/12/28	   7.750	   7.860	   7.750	   7.760	          58800	      7.757	      7.687	      7.542	      7.288	           	           	           	           	           	           	     73.882	     80.000	     20.000	    100.000	     50.000	     67.603	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/29	   7.461	   8.000	   7.461	   7.899	          71700	      7.775	      7.730	      7.564	      7.318	           	           	           	           	           	           	     81.697	     80.000	     20.000	    100.000	     50.000	     68.894	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	
 2015/12/30	   7.874	   7.880	   7.626	   7.626	         433528	      7.757	      7.733	      7.572	      7.341	           	           	           	           	           	           	     71.430	     80.000	     20.000	    100.000	     50.000	     69.981	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2015/12/31	   7.701	   7.702	   7.700	   7.700	          22335	      7.739	      7.743	      7.580	      7.363	           	           	           	           	           	           	     70.139	     80.000	     20.000	    100.000	     50.000	     70.116	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/01/04	   7.500	   7.500	   7.200	   7.250	          15500	      7.647	      7.697	      7.573	      7.376	           	           	           	           	           	           	     46.129	     80.000	     20.000	    100.000	     50.000	     68.720	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	
 2016/01/05	   6.581	   7.580	   6.581	   7.558	          32300	      7.607	      7.682	      7.578	      7.391	           	           	           	           	           	           	     57.490	     80.000	     20.000	    100.000	     50.000	     65.161	      0.000	      1.000	      0.093	      1.000	      0.093	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/06	   7.558	   7.558	   7.001	   7.438	          18654	      7.514	      7.645	      7.584	      7.405	           	           	           	           	           	           	     58.942	     80.000	     20.000	    100.000	     50.000	     62.982	      0.000	      1.000	      0.046	      1.000	      0.046	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/07	   7.438	   7.438	   7.438	   7.438	              0	      7.477	      7.617	      7.586	      7.420	           	           	           	           	           	           	     59.668	     80.000	     20.000	    100.000	     50.000	     61.758	      0.000	      1.000	      0.023	      1.000	      0.023	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/08	   6.711	   6.979	   6.711	   6.978	          14581	      7.332	      7.536	      7.571	      7.424	           	           	           	           	           	           	     43.823	     80.000	     20.000	    100.000	     50.000	     60.102	      0.000	      1.000	      0.012	      1.000	      0.012	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/11	   6.450	   6.948	   6.450	   6.948	           2500	      7.272	      7.460	      7.555	      7.426	           	           	           	           	           	           	     37.976	     80.000	     20.000	    100.000	     50.000	     56.148	      0.000	      1.000	      0.082	      1.000	      0.082	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/12	   6.948	   6.948	   6.948	   6.948	              0	      7.150	      7.378	      7.533	      7.429	           	           	           	           	           	           	     35.053	     80.000	     20.000	    100.000	     50.000	     52.221	      0.000	      1.000	      0.041	      1.000	      0.041	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/13	   6.450	   6.450	   6.300	   6.449	          11500	      6.952	      7.233	      7.482	      7.423	           	           	           	           	           	           	     21.909	     80.000	     20.000	    100.000	     50.000	     48.375	      0.000	      1.000	      1.988	      1.000	      1.988	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/14	   5.900	   6.698	   5.900	   6.698	          25562	      6.804	      7.141	      7.437	      7.423	           	           	           	           	           	           	     29.954	     80.000	     20.000	    100.000	     50.000	     43.992	      0.000	      1.000	      4.685	      1.000	      4.685	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/15	   6.300	   6.448	   6.300	   6.347	           2616	      6.678	      7.005	      7.374	      7.417	           	           	           	           	           	           	     25.620	     80.000	     20.000	    100.000	     50.000	     41.055	      0.000	      1.000	      2.343	      1.000	      2.343	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/18	   6.330	   6.330	   6.330	   6.330	            300	      6.554	      6.913	      7.305	      7.408	           	           	           	           	           	           	     23.048	     80.000	     20.000	    100.000	     50.000	     38.349	      0.000	      1.000	      1.171	      1.000	      1.171	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/19	   6.405	   6.406	   6.405	   6.405	          34541	      6.446	      6.798	      7.240	      7.398	           	           	           	           	           	           	     23.548	     80.000	     20.000	    100.000	     50.000	     35.987	      0.000	      1.000	      0.586	      1.000	      0.586	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/20	   6.500	   6.598	   6.400	   6.400	            754	      6.436	      6.694	      7.169	      7.388	           	           	           	           	           	           	     23.679	     80.000	     20.000	    100.000	     50.000	     34.243	      0.000	      1.000	      0.293	      1.000	      0.293	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/21	   6.551	   6.551	   6.300	   6.300	          60000	      6.356	      6.580	      7.099	      7.377	           	           	           	           	           	           	     21.363	     80.000	     20.000	    100.000	     50.000	     32.845	      0.000	      1.000	      0.146	      1.000	      0.146	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/22	   6.101	   6.553	   6.101	   6.553	           6700	      6.398	      6.538	      7.037	      7.367	           	           	           	           	           	           	     26.229	     80.000	     20.000	    100.000	     50.000	     31.532	      0.000	      1.000	      0.073	      1.000	      0.073	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/25	   6.400	   6.798	   6.218	   6.798	          91940	      6.491	      6.523	      6.991	      7.363	           	           	           	           	           	           	     34.496	     80.000	     20.000	    100.000	     50.000	     30.925	      1.000	      0.000	      0.037	      1.000	      0.037	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/26	   6.300	   6.499	   6.300	   6.300	          63040	      6.470	      6.458	      6.918	      7.352	           	           	           	           	           	           	     26.772	     80.000	     20.000	    100.000	     50.000	     30.763	      0.000	      1.000	      0.018	      1.000	      0.018	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/27	   5.700	   5.799	   5.672	   5.799	            940	      6.350	      6.393	      6.813	      7.332	           	           	           	           	           	           	     16.113	     80.000	     20.000	    100.000	     50.000	     29.277	      0.000	      1.000	      5.220	      1.000	      5.220	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 2016/01/28	   5.984	   5.984	   5.646	   5.859	            638	      6.262	      6.309	      6.725	      7.308	           	           	           	           	           	           	     12.581	     80.000	     20.000	    100.000	     50.000	     26.582	      0.000	      1.000	      9.208	      1.000	      9.208	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/01/29	   5.856	   6.189	   5.720	   5.720	           1840	      6.095	      6.246	      6.626	      7.280	           	           	           	           	           	           	      7.862	     80.000	     20.000	    100.000	     50.000	     24.053	      0.000	      1.000	      4.604	      1.000	      4.604	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
 2016/02/01	   5.900	   5.900	   5.733	   5.733	            300	      5.882	      6.187	      6.550	      7.251	           	           	           	           	           	           	      5.779	     80.000	     20.000	    100.000	     50.000	     21.729	      0.000	      1.000	      2.302	      1.000	      2.302	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	
